"","id","tax","var","x","sign","lab","tax_level","lfc","order"
"3183","s__hathewayi4","Clostridium hathewayi","Treg vs. Naive CD4+",0.334451891732063,"+","+ Clostridium hathewayi","Species",0.00295466187526159,34
"3184","s__muciniphila3","Akkermansia muciniphila","KLRG1 high vs. Naive CD8+",0.335260166169077,"+","+ Akkermansia muciniphila","Species",0.000642063986492293,4024
"3185","s__stercorea3","Prevotella stercorea","KLRG1 high vs. Naive CD8+",0.344789821224399,"+","+ Prevotella stercorea","Species",0.0110321572108723,3976
"3186","s__melaninogenica5","Prevotella melaninogenica","KLRG1 high vs. Naive CD8+",0.341460423305794,"+","+ Prevotella melaninogenica","Species",0.00620140313602826,3913
"3187","s__copri8","Prevotella copri","KLRG1 high vs. Naive CD8+",0.323620135142062,"+","+ Prevotella copri","Species",0.000454093444489126,3891
"3188","s__distasonis2","Parabacteroides distasonis","KLRG1 high vs. Naive CD8+",0.368197610147751,"-","- Parabacteroides distasonis","Species",-0.000809419962675586,3768
"3189","s__gordonii2","Parabacteroides gordonii","KLRG1 high vs. Naive CD8+",0.316057745522747,"-","- Parabacteroides gordonii","Species",-0.000116462275822506,3750
"3190","s__putredinis2","Alistipes putredinis","KLRG1 high vs. Naive CD8+",0.330916415422691,"-","- Alistipes putredinis","Species",-0.000275724621608596,3565
"3191","s__onderdonkii2","Alistipes onderdonkii","KLRG1 high vs. Naive CD8+",0.339999343684359,"-","- Alistipes onderdonkii","Species",-0.000558068023308809,3545
"3192","s__massiliensis1","Alistipes massiliensis","KLRG1 high vs. Naive CD8+",0.315634564853375,"-","- Alistipes massiliensis","Species",-6.62352045617783e-06,3544
"3193","s__finegoldii1","Alistipes finegoldii","KLRG1 high vs. Naive CD8+",0.319217578714071,"-","- Alistipes finegoldii","Species",-0.000134438706499124,3542
"3194","s__indistinctus4","Alistipes indistinctus","KLRG1 high vs. Naive CD8+",0.317643767194714,"-","- Alistipes indistinctus","Species",-0.00030650365151966,3531
"3195","s__coprophilus2","Bacteroides coprophilus","KLRG1 high vs. Naive CD8+",0.31649485294318,"+","+ Bacteroides coprophilus","Species",0.00169418570176527,3525
"3196","s__eggerthii1","Bacteroides eggerthii","KLRG1 high vs. Naive CD8+",0.412407820001885,"-","- Bacteroides eggerthii","Species",-0.0349104551142444,3479
"3197","s__ovatus4","Bacteroides ovatus","KLRG1 high vs. Naive CD8+",0.356809610845025,"-","- Bacteroides ovatus","Species",-0.00652066831766398,3453
"3198","s__fragilis1","Bacteroides fragilis","KLRG1 high vs. Naive CD8+",0.325462457623636,"+","+ Bacteroides fragilis","Species",0.000833730786688662,3450
"3199","s__caccae1","Bacteroides caccae","KLRG1 high vs. Naive CD8+",0.327591820919705,"-","- Bacteroides caccae","Species",-0.000319768718687376,3443
"3200","s__uniformis9","Bacteroides uniformis","KLRG1 high vs. Naive CD8+",0.334281553739237,"-","- Bacteroides uniformis","Species",-0.000234998356788095,3433
"3201","s__plebeius3","Bacteroides plebeius","KLRG1 high vs. Naive CD8+",0.324052839592934,"-","- Bacteroides plebeius","Species",-0.00328763953292957,3419
"3202","s__D1681","Desulfovibrio D168","KLRG1 high vs. Naive CD8+",0.331687725559106,"+","+ Desulfovibrio D168","Species",0.0117808300902728,3393
"3203","s__diminuta3","Brevundimonas diminuta","KLRG1 high vs. Naive CD8+",0.316939861201808,"+","+ Brevundimonas diminuta","Species",0.000848986900055917,3312
"3204","s__veronii2","Pseudomonas veronii","KLRG1 high vs. Naive CD8+",1.51377447762802,"-","- Pseudomonas veronii","Species",-1.86003270689158,3266
"3205","s__formigenes1","Oxalobacter formigenes","KLRG1 high vs. Naive CD8+",0.318399852666779,"-","- Oxalobacter formigenes","Species",-0.000812286258368741,3207
"3206","s__parainfluenzae2","Haemophilus parainfluenzae","KLRG1 high vs. Naive CD8+",0.319505095034978,"-","- Haemophilus parainfluenzae","Species",-0.000220374451346136,3105
"3207","s__biforme11","[Eubacterium] biforme","KLRG1 high vs. Naive CD8+",0.336310819304656,"-","- [Eubacterium] biforme","Species",-0.00216227375061874,2978
"3208","s__dolichum4","[Eubacterium] dolichum","KLRG1 high vs. Naive CD8+",0.322054999572611,"-","- [Eubacterium] dolichum","Species",-0.000166496613765127,2997
"3209","s__anaerobius2","Peptostreptococcus anaerobius","KLRG1 high vs. Naive CD8+",0.323203068172499,"+","+ Peptostreptococcus anaerobius","Species",0.00244880222723473,2945
"3210","s__anginosus1","Streptococcus anginosus","KLRG1 high vs. Naive CD8+",0.322422199017469,"+","+ Streptococcus anginosus","Species",0.00195314291369891,2741
"3211","s__infantis2","Streptococcus infantis","KLRG1 high vs. Naive CD8+",0.317403533129424,"+","+ Streptococcus infantis","Species",0.000123381168768078,2728
"3212","s__ramosum2","Clostridium ramosum","KLRG1 high vs. Naive CD8+",0.373463955479674,"-","- Clostridium ramosum","Species",-0.00751017997936911,2688
"3213","s__spiroforme1","Clostridium spiroforme","KLRG1 high vs. Naive CD8+",0.325966279925531,"+","+ Clostridium spiroforme","Species",0.000262690900208838,2684
"3214","s__cateniformis2","Coprobacillus cateniformis","KLRG1 high vs. Naive CD8+",0.327024319950873,"+","+ Coprobacillus cateniformis","Species",0.00420417815446806,2677
"3215","s__aerofaciens1","Collinsella aerofaciens","KLRG1 high vs. Naive CD8+",0.379957035434193,"+","+ Collinsella aerofaciens","Species",0.000640814561033353,2621
"3216","s__stercoris3","Collinsella stercoris","KLRG1 high vs. Naive CD8+",0.317170378817748,"+","+ Collinsella stercoris","Species",0.00055513502609345,2615
"3217","s__vaginae1","Atopobium vaginae","KLRG1 high vs. Naive CD8+",0.351182594659053,"+","+ Atopobium vaginae","Species",0.0217234743904549,2594
"3218","s__lenta1","Eggerthella lenta","KLRG1 high vs. Naive CD8+",0.360071496357753,"-","- Eggerthella lenta","Species",-0.00208554292662031,2553
"3219","s__dispar5","Veillonella dispar","KLRG1 high vs. Naive CD8+",0.348828217091487,"-","- Veillonella dispar","Species",-0.00338746817856211,2411
"3220","s__parvula3","Veillonella parvula","KLRG1 high vs. Naive CD8+",0.31627388597248,"-","- Veillonella parvula","Species",-0.000102954239278642,2405
"3221","s__zeae3","Lactobacillus zeae","KLRG1 high vs. Naive CD8+",0.318141171777803,"+","+ Lactobacillus zeae","Species",0.000926495386550799,2366
"3222","s__salivarius1","Lactobacillus salivarius","KLRG1 high vs. Naive CD8+",0.318937088376707,"+","+ Lactobacillus salivarius","Species",0.00204214070377707,2360
"3223","s__iners1","Lactobacillus iners","KLRG1 high vs. Naive CD8+",0.316714757187865,"-","- Lactobacillus iners","Species",-0.000393405193617617,2343
"3224","s__helveticus1","Lactobacillus helveticus","KLRG1 high vs. Naive CD8+",0.317890586312411,"-","- Lactobacillus helveticus","Species",-0.00102319532007435,2337
"3225","s__simulans1","Corynebacterium simulans","KLRG1 high vs. Naive CD8+",0.346699814288733,"+","+ Corynebacterium simulans","Species",0.00917421767982823,2154
"3226","s__bifidum1","Bifidobacterium bifidum","KLRG1 high vs. Naive CD8+",0.319802058884835,"+","+ Bifidobacterium bifidum","Species",0.000576649100598287,2102
"3227","s__europaeus1","Actinomyces europaeus","KLRG1 high vs. Naive CD8+",0.320109148010012,"+","+ Actinomyces europaeus","Species",0.00300509661420871,2090
"3228","s__mucilaginosa2","Rothia mucilaginosa","KLRG1 high vs. Naive CD8+",0.324505699053767,"+","+ Rothia mucilaginosa","Species",0.00138655527271577,2074
"3229","s__ureolyticus1","Campylobacter ureolyticus","KLRG1 high vs. Naive CD8+",0.32882587668441,"-","- Campylobacter ureolyticus","Species",-0.00229116554055893,2033
"3230","s__pullicaecorum11","Butyricicoccus pullicaecorum","KLRG1 high vs. Naive CD8+",0.388205914806431,"+","+ Butyricicoccus pullicaecorum","Species",0.00649901888535683,1835
"3231","s__celatum2","Clostridium celatum","KLRG1 high vs. Naive CD8+",0.332513138726395,"+","+ Clostridium celatum","Species",0.000894551564134991,1751
"3232","s__methylpentosum7","Clostridium methylpentosum","KLRG1 high vs. Naive CD8+",0.321032888253201,"-","- Clostridium methylpentosum","Species",-0.000205934599102816,1610
"3233","s__prausnitzii35","Faecalibacterium prausnitzii","KLRG1 high vs. Naive CD8+",0.463114561550849,"+","+ Faecalibacterium prausnitzii","Species",0.00053941360236037,1506
"3234","s__formicilis1","Gemmiger formicilis","KLRG1 high vs. Naive CD8+",0.363855796800529,"-","- Gemmiger formicilis","Species",-0.000431691293795495,1450
"3235","s__flavefaciens10","Ruminococcus flavefaciens","KLRG1 high vs. Naive CD8+",0.321701347282492,"-","- Ruminococcus flavefaciens","Species",-0.000173755641571602,1333
"3236","s__callidus2","Ruminococcus callidus","KLRG1 high vs. Naive CD8+",0.329488128121263,"-","- Ruminococcus callidus","Species",-0.000967323768095545,1341
"3237","s__bromii6","Ruminococcus bromii","KLRG1 high vs. Naive CD8+",0.320407820067778,"+","+ Ruminococcus bromii","Species",0.000103452145733692,1191
"3238","s__colinum1","Clostridium colinum","KLRG1 high vs. Naive CD8+",0.321360740645318,"+","+ Clostridium colinum","Species",0.00104425359172373,941
"3239","s__gnavus11","[Ruminococcus] gnavus","KLRG1 high vs. Naive CD8+",0.638010529679227,"-","- [Ruminococcus] gnavus","Species",-0.0354655298518325,839
"3240","s__longicatena9","Dorea longicatena","KLRG1 high vs. Naive CD8+",0.315843632805683,"+","+ Dorea longicatena","Species",5.65291693651245e-05,818
"3241","s__catus2","Coprococcus catus","KLRG1 high vs. Naive CD8+",0.337436689894488,"+","+ Coprococcus catus","Species",0.000252798261319522,686
"3242","s__aldenense2","Clostridium aldenense","KLRG1 high vs. Naive CD8+",0.330184189870797,"-","- Clostridium aldenense","Species",-0.00124680537461421,631
"3243","s__symbiosum4","Clostridium symbiosum","KLRG1 high vs. Naive CD8+",0.338661526462962,"-","- Clostridium symbiosum","Species",-0.00126460300655992,590
"3244","s__obeum5","Blautia obeum","KLRG1 high vs. Naive CD8+",0.33337333037771,"-","- Blautia obeum","Species",-0.000155781809438468,509
"3245","s__producta13","Blautia producta","KLRG1 high vs. Naive CD8+",0.320715328296582,"-","- Blautia producta","Species",-0.000243637962793807,216
"3246","s__lactaris1","Ruminococcus lactaris","KLRG1 high vs. Naive CD8+",0.31866502321191,"-","- Ruminococcus lactaris","Species",-0.000116860024813171,455
"3247","s__faecis14","Roseburia faecis","KLRG1 high vs. Naive CD8+",0.432108296641081,"-","- Roseburia faecis","Species",-0.000522136499687157,354
"3248","s__inulinivorans1","Roseburia inulinivorans","KLRG1 high vs. Naive CD8+",0.514617813015168,"-","- Roseburia inulinivorans","Species",-0.00613498390419655,366
"3249","s__torques3","[Ruminococcus] torques","KLRG1 high vs. Naive CD8+",0.343048033486459,"-","- [Ruminococcus] torques","Species",-0.000401689716659408,293
"3250","s__clostridioforme3","Clostridium clostridioforme","KLRG1 high vs. Naive CD8+",0.3988486618748,"+","+ Clostridium clostridioforme","Species",0.000487122267772536,253
"3251","s__formicigenerans4","Dorea formicigenerans","KLRG1 high vs. Naive CD8+",0.324977668184231,"-","- Dorea formicigenerans","Species",-9.12408027635752e-05,228
"3252","s__eutactus7","Coprococcus eutactus","KLRG1 high vs. Naive CD8+",0.322804241897168,"+","+ Coprococcus eutactus","Species",0.000589370951126085,175
"3253","s__citroniae2","Clostridium citroniae","KLRG1 high vs. Naive CD8+",0.328191719006953,"-","- Clostridium citroniae","Species",-0.000786666392654046,69
"3254","s__lavalense1","Clostridium lavalense","KLRG1 high vs. Naive CD8+",0.326481192154592,"+","+ Clostridium lavalense","Species",0.00044255517385711,58
"3255","s__hathewayi4","Clostridium hathewayi","KLRG1 high vs. Naive CD8+",0.353851949796584,"-","- Clostridium hathewayi","Species",-0.00339209459811041,34
"3256","s__muciniphila3","Akkermansia muciniphila","CD57+ vs. - NK",0.338272457059633,"+","+ Akkermansia muciniphila","Species",0.000917298697726552,4024
"3257","s__stercorea3","Prevotella stercorea","CD57+ vs. - NK",0.358107344338309,"+","+ Prevotella stercorea","Species",0.0090517222425736,3976
"3258","s__melaninogenica5","Prevotella melaninogenica","CD57+ vs. - NK",0.353535486968123,"+","+ Prevotella melaninogenica","Species",0.00650940375896436,3913
"3259","s__copri8","Prevotella copri","CD57+ vs. - NK",0.339703262697497,"-","- Prevotella copri","Species",-0.00164651509929637,3891
"3260","s__distasonis2","Parabacteroides distasonis","CD57+ vs. - NK",0.347567599949791,"-","- Parabacteroides distasonis","Species",-0.000850461508991245,3768
"3261","s__gordonii2","Parabacteroides gordonii","CD57+ vs. - NK",0.344665081289741,"+","+ Parabacteroides gordonii","Species",0.00530311479525192,3750
"3262","s__putredinis2","Alistipes putredinis","CD57+ vs. - NK",0.338976370391489,"-","- Alistipes putredinis","Species",-0.000623479128141091,3565
"3263","s__onderdonkii2","Alistipes onderdonkii","CD57+ vs. - NK",0.33508970365191,"-","- Alistipes onderdonkii","Species",-0.000623965985089225,3545
"3264","s__massiliensis1","Alistipes massiliensis","CD57+ vs. - NK",0.33395772036951,"-","- Alistipes massiliensis","Species",-0.00270211561479815,3544
"3265","s__finegoldii1","Alistipes finegoldii","CD57+ vs. - NK",0.3549602705951,"+","+ Alistipes finegoldii","Species",0.00213905299868521,3542
"3266","s__indistinctus4","Alistipes indistinctus","CD57+ vs. - NK",0.327163885728158,"+","+ Alistipes indistinctus","Species",0.000300144399970568,3531
"3267","s__coprophilus2","Bacteroides coprophilus","CD57+ vs. - NK",0.340449928208822,"-","- Bacteroides coprophilus","Species",-0.0117728790793031,3525
"3268","s__eggerthii1","Bacteroides eggerthii","CD57+ vs. - NK",0.359864240505056,"-","- Bacteroides eggerthii","Species",-0.00822949204062334,3479
"3269","s__ovatus4","Bacteroides ovatus","CD57+ vs. - NK",0.326425631750927,"+","+ Bacteroides ovatus","Species",0.00013739822555237,3453
"3270","s__fragilis1","Bacteroides fragilis","CD57+ vs. - NK",0.350939543682692,"+","+ Bacteroides fragilis","Species",0.00368878264327375,3450
"3271","s__caccae1","Bacteroides caccae","CD57+ vs. - NK",0.34975398145868,"+","+ Bacteroides caccae","Species",0.00167751931463375,3443
"3272","s__uniformis9","Bacteroides uniformis","CD57+ vs. - NK",0.341229691738317,"+","+ Bacteroides uniformis","Species",0.000499891828174148,3433
"3273","s__plebeius3","Bacteroides plebeius","CD57+ vs. - NK",0.451108978119844,"-","- Bacteroides plebeius","Species",-0.0506184087090442,3419
"3274","s__D1681","Desulfovibrio D168","CD57+ vs. - NK",0.332386769735553,"+","+ Desulfovibrio D168","Species",0.00402579160217235,3393
"3275","s__diminuta3","Brevundimonas diminuta","CD57+ vs. - NK",0.337596013443829,"-","- Brevundimonas diminuta","Species",-0.00458048691862934,3312
"3276","s__veronii2","Pseudomonas veronii","CD57+ vs. - NK",3.46797482556318,"-","- Pseudomonas veronii","Species",-2.63461864213831,3266
"3277","s__formigenes1","Oxalobacter formigenes","CD57+ vs. - NK",0.361749837411882,"-","- Oxalobacter formigenes","Species",-0.00820794865603165,3207
"3278","s__parainfluenzae2","Haemophilus parainfluenzae","CD57+ vs. - NK",0.336295277995193,"+","+ Haemophilus parainfluenzae","Species",0.00112384928863431,3105
"3279","s__biforme11","[Eubacterium] biforme","CD57+ vs. - NK",0.410512641283541,"-","- [Eubacterium] biforme","Species",-0.0121277940284776,2978
"3280","s__dolichum4","[Eubacterium] dolichum","CD57+ vs. - NK",0.329165144097267,"+","+ [Eubacterium] dolichum","Species",0.000232766796034807,2997
"3281","s__anaerobius2","Peptostreptococcus anaerobius","CD57+ vs. - NK",0.330937144773001,"+","+ Peptostreptococcus anaerobius","Species",0.00179710209717299,2945
"3282","s__anginosus1","Streptococcus anginosus","CD57+ vs. - NK",0.336932408653961,"+","+ Streptococcus anginosus","Species",0.00276646665162689,2741
"3283","s__infantis2","Streptococcus infantis","CD57+ vs. - NK",0.328744872852487,"+","+ Streptococcus infantis","Species",0.000329093816553657,2728
"3284","s__ramosum2","Clostridium ramosum","CD57+ vs. - NK",0.3659512202291,"-","- Clostridium ramosum","Species",-0.00436226703909504,2688
"3285","s__spiroforme1","Clostridium spiroforme","CD57+ vs. - NK",0.43800731207417,"+","+ Clostridium spiroforme","Species",0.00832351715820976,2684
"3286","s__cateniformis2","Coprobacillus cateniformis","CD57+ vs. - NK",0.521155362813277,"+","+ Coprobacillus cateniformis","Species",0.0534498187749868,2677
"3287","s__aerofaciens1","Collinsella aerofaciens","CD57+ vs. - NK",0.647199201124249,"+","+ Collinsella aerofaciens","Species",0.00743875279116627,2621
"3288","s__stercoris3","Collinsella stercoris","CD57+ vs. - NK",0.335680920317771,"+","+ Collinsella stercoris","Species",0.00258750772173963,2615
"3289","s__vaginae1","Atopobium vaginae","CD57+ vs. - NK",0.342047689478072,"+","+ Atopobium vaginae","Species",0.00827429543971732,2594
"3290","s__lenta1","Eggerthella lenta","CD57+ vs. - NK",0.332893876667463,"-","- Eggerthella lenta","Species",-0.000590233401358472,2553
"3291","s__dispar5","Veillonella dispar","CD57+ vs. - NK",0.373660197354027,"+","+ Veillonella dispar","Species",0.00535748349038188,2411
"3292","s__parvula3","Veillonella parvula","CD57+ vs. - NK",0.397925925468931,"+","+ Veillonella parvula","Species",0.012235419637007,2405
"3293","s__zeae3","Lactobacillus zeae","CD57+ vs. - NK",0.327938456452453,"+","+ Lactobacillus zeae","Species",0.00083278466956711,2366
"3294","s__salivarius1","Lactobacillus salivarius","CD57+ vs. - NK",0.368320045938042,"+","+ Lactobacillus salivarius","Species",0.0171782134772571,2360
"3295","s__iners1","Lactobacillus iners","CD57+ vs. - NK",0.345585448754317,"-","- Lactobacillus iners","Species",-0.00581234366267055,2343
"3296","s__helveticus1","Lactobacillus helveticus","CD57+ vs. - NK",0.333416203894468,"-","- Lactobacillus helveticus","Species",-0.00258624572351528,2337
"3297","s__simulans1","Corynebacterium simulans","CD57+ vs. - NK",0.356477911518497,"+","+ Corynebacterium simulans","Species",0.00781727348676087,2154
"3298","s__bifidum1","Bifidobacterium bifidum","CD57+ vs. - NK",0.329590879815722,"+","+ Bifidobacterium bifidum","Species",0.000835605893842457,2102
"3299","s__europaeus1","Actinomyces europaeus","CD57+ vs. - NK",0.331890166607399,"+","+ Actinomyces europaeus","Species",0.0026462967730375,2090
"3300","s__mucilaginosa2","Rothia mucilaginosa","CD57+ vs. - NK",0.403853140680512,"+","+ Rothia mucilaginosa","Species",0.0159792373586393,2074
"3301","s__ureolyticus1","Campylobacter ureolyticus","CD57+ vs. - NK",0.348636926765927,"-","- Campylobacter ureolyticus","Species",-0.00524006898639238,2033
"3302","s__pullicaecorum11","Butyricicoccus pullicaecorum","CD57+ vs. - NK",0.489959268006241,"+","+ Butyricicoccus pullicaecorum","Species",0.0176569206096504,1835
"3303","s__celatum2","Clostridium celatum","CD57+ vs. - NK",0.334517569498825,"-","- Clostridium celatum","Species",-0.000945350393231191,1751
"3304","s__methylpentosum7","Clostridium methylpentosum","CD57+ vs. - NK",0.327546655676714,"-","- Clostridium methylpentosum","Species",-0.000140653571657724,1610
"3305","s__prausnitzii35","Faecalibacterium prausnitzii","CD57+ vs. - NK",0.822326864553704,"+","+ Faecalibacterium prausnitzii","Species",0.00693108910106645,1506
"3306","s__formicilis1","Gemmiger formicilis","CD57+ vs. - NK",0.34289009818843,"-","- Gemmiger formicilis","Species",-0.000386013926965085,1450
"3307","s__flavefaciens10","Ruminococcus flavefaciens","CD57+ vs. - NK",0.383894734366795,"+","+ Ruminococcus flavefaciens","Species",0.00274306153633939,1333
"3308","s__callidus2","Ruminococcus callidus","CD57+ vs. - NK",0.352200317431986,"-","- Ruminococcus callidus","Species",-0.00333063882227288,1341
"3309","s__bromii6","Ruminococcus bromii","CD57+ vs. - NK",0.467711261943239,"+","+ Ruminococcus bromii","Species",0.00608990752938013,1191
"3310","s__colinum1","Clostridium colinum","CD57+ vs. - NK",0.567807478767586,"+","+ Clostridium colinum","Species",0.037442644948623,941
"3311","s__gnavus11","[Ruminococcus] gnavus","CD57+ vs. - NK",1.55521531929669,"-","- [Ruminococcus] gnavus","Species",-0.450952980873512,839
"3312","s__longicatena9","Dorea longicatena","CD57+ vs. - NK",0.326792064114433,"-","- Dorea longicatena","Species",-0.000604726047425154,818
"3313","s__catus2","Coprococcus catus","CD57+ vs. - NK",0.392784235155975,"+","+ Coprococcus catus","Species",0.00192611568436966,686
"3314","s__aldenense2","Clostridium aldenense","CD57+ vs. - NK",0.376742525354699,"-","- Clostridium aldenense","Species",-0.00547727023288553,631
"3315","s__symbiosum4","Clostridium symbiosum","CD57+ vs. - NK",0.326067087815277,"+","+ Clostridium symbiosum","Species",6.40185161869954e-05,590
"3316","s__obeum5","Blautia obeum","CD57+ vs. - NK",0.328335985113902,"+","+ Blautia obeum","Species",6.21112092915372e-05,509
"3317","s__producta13","Blautia producta","CD57+ vs. - NK",0.33002898935911,"-","- Blautia producta","Species",-0.000407880290476149,216
"3318","s__lactaris1","Ruminococcus lactaris","CD57+ vs. - NK",0.343769625715303,"-","- Ruminococcus lactaris","Species",-0.00148845089677043,455
"3319","s__faecis14","Roseburia faecis","CD57+ vs. - NK",0.418287871556702,"-","- Roseburia faecis","Species",-0.0013634766091206,354
"3320","s__inulinivorans1","Roseburia inulinivorans","CD57+ vs. - NK",0.331407444738273,"+","+ Roseburia inulinivorans","Species",0.0002209298940592,366
"3321","s__torques3","[Ruminococcus] torques","CD57+ vs. - NK",0.346552227420166,"+","+ [Ruminococcus] torques","Species",0.0010211540765159,293
"3322","s__clostridioforme3","Clostridium clostridioforme","CD57+ vs. - NK",0.427155524736601,"+","+ Clostridium clostridioforme","Species",0.00138061339190495,253
"3323","s__formicigenerans4","Dorea formicigenerans","CD57+ vs. - NK",0.380149194616346,"+","+ Dorea formicigenerans","Species",0.000799739515294718,228
"3324","s__eutactus7","Coprococcus eutactus","CD57+ vs. - NK",0.330476834764327,"-","- Coprococcus eutactus","Species",-0.000720556710084038,175
"3325","s__citroniae2","Clostridium citroniae","CD57+ vs. - NK",0.370871807376868,"-","- Clostridium citroniae","Species",-0.00453863604515752,69
"3326","s__lavalense1","Clostridium lavalense","CD57+ vs. - NK",0.363775971004506,"-","- Clostridium lavalense","Species",-0.00289876051591394,58
"3327","s__hathewayi4","Clostridium hathewayi","CD57+ vs. - NK",0.388060401411071,"-","- Clostridium hathewayi","Species",-0.00574723259223161,34
"3328","s__muciniphila3","Akkermansia muciniphila","Hallmark Inflammation",0.664063580514425,"-","- Akkermansia muciniphila","Species",-0.0890685573081251,4024
"3329","s__stercorea3","Prevotella stercorea","Hallmark Inflammation",0.625522886000983,"-","- Prevotella stercorea","Species",-0.210593339606832,3976
"3330","s__melaninogenica5","Prevotella melaninogenica","Hallmark Inflammation",0.795840956243539,"-","- Prevotella melaninogenica","Species",-0.347992270554665,3913
"3331","s__copri8","Prevotella copri","Hallmark Inflammation",0.355775258417609,"+","+ Prevotella copri","Species",0.00179374874619383,3891
"3332","s__distasonis2","Parabacteroides distasonis","Hallmark Inflammation",0.393096431681535,"+","+ Parabacteroides distasonis","Species",0.00197576731977005,3768
"3333","s__gordonii2","Parabacteroides gordonii","Hallmark Inflammation",0.418945660598819,"-","- Parabacteroides gordonii","Species",-0.0177479308464671,3750
"3334","s__putredinis2","Alistipes putredinis","Hallmark Inflammation",0.357833059871856,"+","+ Alistipes putredinis","Species",0.000838436740917497,3565
"3335","s__onderdonkii2","Alistipes onderdonkii","Hallmark Inflammation",0.390381170888858,"+","+ Alistipes onderdonkii","Species",0.00356928479011604,3545
"3336","s__massiliensis1","Alistipes massiliensis","Hallmark Inflammation",0.342568300285269,"-","- Alistipes massiliensis","Species",-0.000459469470795928,3544
"3337","s__finegoldii1","Alistipes finegoldii","Hallmark Inflammation",0.360028165595695,"-","- Alistipes finegoldii","Species",-0.00160961780390771,3542
"3338","s__indistinctus4","Alistipes indistinctus","Hallmark Inflammation",0.345160073563668,"-","- Alistipes indistinctus","Species",-0.000686858137908151,3531
"3339","s__coprophilus2","Bacteroides coprophilus","Hallmark Inflammation",0.406191231372399,"+","+ Bacteroides coprophilus","Species",0.0320157682499717,3525
"3340","s__eggerthii1","Bacteroides eggerthii","Hallmark Inflammation",0.383227833950455,"+","+ Bacteroides eggerthii","Species",0.0141691458974782,3479
"3341","s__ovatus4","Bacteroides ovatus","Hallmark Inflammation",0.352064483255609,"+","+ Bacteroides ovatus","Species",0.0020130405299526,3453
"3342","s__fragilis1","Bacteroides fragilis","Hallmark Inflammation",0.377262749927233,"-","- Bacteroides fragilis","Species",-0.00704191698636821,3450
"3343","s__caccae1","Bacteroides caccae","Hallmark Inflammation",0.372110172583046,"-","- Bacteroides caccae","Species",-0.00260788906438675,3443
"3344","s__uniformis9","Bacteroides uniformis","Hallmark Inflammation",0.361187528147832,"+","+ Bacteroides uniformis","Species",0.000708693290391239,3433
"3345","s__plebeius3","Bacteroides plebeius","Hallmark Inflammation",0.345854458243411,"-","- Bacteroides plebeius","Species",-0.00195957150302621,3419
"3346","s__D1681","Desulfovibrio D168","Hallmark Inflammation",0.343834282045132,"-","- Desulfovibrio D168","Species",-0.00170319740510054,3393
"3347","s__diminuta3","Brevundimonas diminuta","Hallmark Inflammation",0.347289390889354,"+","+ Brevundimonas diminuta","Species",0.0023443383606971,3312
"3348","s__veronii2","Pseudomonas veronii","Hallmark Inflammation",1.5575719378657,"+","+ Pseudomonas veronii","Species",1.55263974175422,3266
"3349","s__formigenes1","Oxalobacter formigenes","Hallmark Inflammation",0.385462985130159,"+","+ Oxalobacter formigenes","Species",0.0139734214052236,3207
"3350","s__parainfluenzae2","Haemophilus parainfluenzae","Hallmark Inflammation",0.387838835951396,"-","- Haemophilus parainfluenzae","Species",-0.0060217012243384,3105
"3351","s__biforme11","[Eubacterium] biforme","Hallmark Inflammation",0.429588822464074,"+","+ [Eubacterium] biforme","Species",0.0141280033984305,2978
"3352","s__dolichum4","[Eubacterium] dolichum","Hallmark Inflammation",0.344487426559436,"+","+ [Eubacterium] dolichum","Species",0.000194540786046839,2997
"3353","s__anaerobius2","Peptostreptococcus anaerobius","Hallmark Inflammation",0.352945127615226,"-","- Peptostreptococcus anaerobius","Species",-0.0044274539032762,2945
"3354","s__anginosus1","Streptococcus anginosus","Hallmark Inflammation",0.370551287828984,"-","- Streptococcus anginosus","Species",-0.0104761357771679,2741
"3355","s__infantis2","Streptococcus infantis","Hallmark Inflammation",0.468104051962147,"-","- Streptococcus infantis","Species",-0.0158951189184227,2728
"3356","s__ramosum2","Clostridium ramosum","Hallmark Inflammation",0.565946280462855,"+","+ Clostridium ramosum","Species",0.0526839109657736,2688
"3357","s__spiroforme1","Clostridium spiroforme","Hallmark Inflammation",0.449964636181338,"-","- Clostridium spiroforme","Species",-0.00769211214511066,2684
"3358","s__cateniformis2","Coprobacillus cateniformis","Hallmark Inflammation",0.897265681566534,"-","- Coprobacillus cateniformis","Species",-0.430663870417077,2677
"3359","s__aerofaciens1","Collinsella aerofaciens","Hallmark Inflammation",0.45842375104151,"-","- Collinsella aerofaciens","Species",-0.00393954474909861,2621
"3360","s__stercoris3","Collinsella stercoris","Hallmark Inflammation",0.346561644138537,"-","- Collinsella stercoris","Species",-0.00164652217877477,2615
"3361","s__vaginae1","Atopobium vaginae","Hallmark Inflammation",0.36620815024729,"-","- Atopobium vaginae","Species",-0.0132380853037104,2594
"3362","s__lenta1","Eggerthella lenta","Hallmark Inflammation",0.396012954645678,"+","+ Eggerthella lenta","Species",0.00436071189888824,2553
"3363","s__dispar5","Veillonella dispar","Hallmark Inflammation",0.414344423588003,"-","- Veillonella dispar","Species",-0.0109839839647434,2411
"3364","s__parvula3","Veillonella parvula","Hallmark Inflammation",0.72089315645902,"-","- Veillonella parvula","Species",-0.217776872131689,2405
